10/16 18:15:00.220|EXEC_START  |
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241032539]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101503148-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101503148-00]
10/16 18:15:05.395|END         |
10/16 18:15:05.395|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 18:15:05.395|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101503148%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101503148%']
10/16 18:15:05.395|END         |
10/16 18:15:05.396|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 18:15:05.455|END         |
10/16 18:15:05.455|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 18:15:05.455|LOOP_START  |NAME=繰り返し_削除ID
10/16 18:15:05.455|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241032539
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241032539]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101503148-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101503148-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMyme2AD
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMyme2AD]
10/16 18:15:05.455|END         |
10/16 18:15:05.455|START       |NAME=ID抽出結果 
10/16 18:15:05.455|END         |
10/16 18:15:05.455|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 18:15:05.457|END         |
10/16 18:15:05.457|LOOP_END    |COUNT=1
10/16 18:15:05.457|BRANCH_END  |
10/16 18:15:05.457|BRANCH_END  |
10/16 18:15:05.457|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=34
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[34]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101504165-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101504165-00]
10/16 18:15:05.458|END         |
10/16 18:15:05.458|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 18:15:05.458|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101504165%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101504165%']
10/16 18:15:05.458|END         |
10/16 18:15:05.458|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 18:15:05.507|END         |
10/16 18:15:05.507|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 18:15:05.507|LOOP_START  |NAME=繰り返し_削除ID
10/16 18:15:05.507|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101504165-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101504165-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMypt2AD
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMypt2AD]
10/16 18:15:05.507|END         |
10/16 18:15:05.507|START       |NAME=ID抽出結果 
10/16 18:15:05.507|END         |
10/16 18:15:05.507|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 18:15:05.510|END         |
10/16 18:15:05.510|LOOP_END    |COUNT=1
10/16 18:15:05.510|BRANCH_END  |
10/16 18:15:05.510|BRANCH_END  |
10/16 18:15:05.510|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=35
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[35]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101504182-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101504182-00]
10/16 18:15:05.510|END         |
10/16 18:15:05.510|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 18:15:05.510|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101504182%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101504182%']
10/16 18:15:05.510|END         |
10/16 18:15:05.510|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 18:15:05.567|END         |
10/16 18:15:05.567|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 18:15:05.567|LOOP_START  |NAME=繰り返し_削除ID
10/16 18:15:05.567|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101504182-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101504182-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMypv2AD
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMypv2AD]
10/16 18:15:05.567|END         |
10/16 18:15:05.567|START       |NAME=ID抽出結果 
10/16 18:15:05.568|END         |
10/16 18:15:05.568|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 18:15:05.570|END         |
10/16 18:15:05.570|LOOP_END    |COUNT=1
10/16 18:15:05.570|BRANCH_END  |
10/16 18:15:05.570|BRANCH_END  |
10/16 18:15:05.570|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=36
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[36]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101504188-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101504188-00]
10/16 18:15:05.570|END         |
10/16 18:15:05.570|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 18:15:05.570|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101504188%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101504188%']
10/16 18:15:05.570|END         |
10/16 18:15:05.570|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 18:15:05.628|END         |
10/16 18:15:05.628|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 18:15:05.628|LOOP_START  |NAME=繰り返し_削除ID
10/16 18:15:05.628|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101504188-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101504188-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMypx2AD
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMypx2AD]
10/16 18:15:05.629|END         |
10/16 18:15:05.629|START       |NAME=ID抽出結果 
10/16 18:15:05.629|END         |
10/16 18:15:05.629|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 18:15:05.631|END         |
10/16 18:15:05.631|LOOP_END    |COUNT=1
10/16 18:15:05.631|BRANCH_END  |
10/16 18:15:05.631|BRANCH_END  |
10/16 18:15:05.631|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=37
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[37]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101504200-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101504200-00]
10/16 18:15:05.632|END         |
10/16 18:15:05.632|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 18:15:05.632|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101504200%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101504200%']
10/16 18:15:05.632|END         |
10/16 18:15:05.632|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 18:15:05.684|END         |
10/16 18:15:05.684|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 18:15:05.684|LOOP_START  |NAME=繰り返し_削除ID
10/16 18:15:05.684|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101504200-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101504200-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMypz2AD
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMypz2AD]
10/16 18:15:05.684|END         |
10/16 18:15:05.684|START       |NAME=ID抽出結果 
10/16 18:15:05.685|END         |
10/16 18:15:05.685|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 18:15:05.687|END         |
10/16 18:15:05.687|LOOP_END    |COUNT=1
10/16 18:15:05.687|BRANCH_END  |
10/16 18:15:05.687|BRANCH_END  |
10/16 18:15:05.687|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=38
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[38]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101504219-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101504219-00]
10/16 18:15:05.687|END         |
10/16 18:15:05.687|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 18:15:05.687|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101504219%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101504219%']
10/16 18:15:05.687|END         |
10/16 18:15:05.687|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 18:15:05.741|END         |
10/16 18:15:05.741|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 18:15:05.741|LOOP_START  |NAME=繰り返し_削除ID
10/16 18:15:05.741|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101504219-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101504219-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMyqC2AT
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMyqC2AT]
10/16 18:15:05.742|END         |
10/16 18:15:05.742|START       |NAME=ID抽出結果 
10/16 18:15:05.742|END         |
10/16 18:15:05.742|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 18:15:05.744|END         |
10/16 18:15:05.744|LOOP_END    |COUNT=1
10/16 18:15:05.744|BRANCH_END  |
10/16 18:15:05.744|BRANCH_END  |
10/16 18:15:05.744|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=39
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[39]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P212006B19
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P212006B19]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101600506-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101600506-00]
10/16 18:15:05.744|END         |
10/16 18:15:05.744|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 18:15:05.744|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101600506%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101600506%']
10/16 18:15:05.744|END         |
10/16 18:15:05.744|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 18:15:05.798|END         |
10/16 18:15:05.798|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 18:15:05.798|LOOP_START  |NAME=繰り返し_削除ID
10/16 18:15:05.798|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P212006B19
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P212006B19]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101600506-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101600506-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMz7R2AT
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMz7R2AT]
10/16 18:15:05.798|END         |
10/16 18:15:05.798|START       |NAME=ID抽出結果 
10/16 18:15:05.798|END         |
10/16 18:15:05.798|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 18:15:05.800|END         |
10/16 18:15:05.800|LOOP_END    |COUNT=1
10/16 18:15:05.800|BRANCH_END  |
10/16 18:15:05.800|BRANCH_END  |
10/16 18:15:05.800|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=40
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[40]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P212006B19
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P212006B19]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101600776-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101600776-00]
10/16 18:15:05.800|END         |
10/16 18:15:05.800|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 18:15:05.800|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101600776%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101600776%']
10/16 18:15:05.800|END         |
10/16 18:15:05.800|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 18:15:05.854|END         |
10/16 18:15:05.854|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 18:15:05.854|LOOP_START  |NAME=繰り返し_削除ID
10/16 18:15:05.854|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P212006B19
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P212006B19]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101600776-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101600776-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMz7S2AT
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMz7S2AT]
10/16 18:15:05.855|END         |
10/16 18:15:05.855|START       |NAME=ID抽出結果 
10/16 18:15:05.855|END         |
10/16 18:15:05.855|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 18:15:05.856|END         |
10/16 18:15:05.856|LOOP_END    |COUNT=1
10/16 18:15:05.856|BRANCH_END  |
10/16 18:15:05.857|BRANCH_END  |
10/16 18:15:05.857|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=41
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[41]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P22400F739
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P22400F739]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101600847-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101600847-00]
10/16 18:15:05.857|END         |
10/16 18:15:05.857|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 18:15:05.857|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101600847%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101600847%']
10/16 18:15:05.857|END         |
10/16 18:15:05.857|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 18:15:05.915|END         |
10/16 18:15:05.915|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 18:15:05.915|LOOP_START  |NAME=繰り返し_削除ID
10/16 18:15:05.915|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P22400F739
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P22400F739]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101600847-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101600847-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMz522AD
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMz522AD]
10/16 18:15:05.915|END         |
10/16 18:15:05.915|START       |NAME=ID抽出結果 
10/16 18:15:05.916|END         |
10/16 18:15:05.916|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 18:15:05.918|END         |
10/16 18:15:05.918|LOOP_END    |COUNT=1
10/16 18:15:05.918|BRANCH_END  |
10/16 18:15:05.918|BRANCH_END  |
10/16 18:15:05.918|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=42
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[42]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P2150004A8
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P2150004A8]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101601049-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101601049-00]
10/16 18:15:05.918|END         |
10/16 18:15:05.918|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 18:15:05.918|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101601049%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101601049%']
10/16 18:15:05.918|END         |
10/16 18:15:05.918|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 18:15:05.974|END         |
10/16 18:15:05.974|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 18:15:05.974|LOOP_START  |NAME=繰り返し_削除ID
10/16 18:15:05.974|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P2150004A8
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P2150004A8]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101601049-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101601049-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMyvC2AT
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMyvC2AT]
10/16 18:15:05.974|END         |
10/16 18:15:05.974|START       |NAME=ID抽出結果 
10/16 18:15:05.974|END         |
10/16 18:15:05.974|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 18:15:05.976|END         |
10/16 18:15:05.976|LOOP_END    |COUNT=1
10/16 18:15:05.976|BRANCH_END  |
10/16 18:15:05.976|BRANCH_END  |
10/16 18:15:05.976|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=43
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[43]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P213002BA5
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P213002BA5]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101601298-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101601298-00]
10/16 18:15:05.976|END         |
10/16 18:15:05.976|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 18:15:05.976|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101601298%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101601298%']
10/16 18:15:05.977|END         |
