10/16 19:15:04.069|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101504230%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101504230%']
10/16 19:15:04.070|END         |
10/16 19:15:04.070|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 19:15:04.120|END         |
10/16 19:15:04.120|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 19:15:04.120|LOOP_START  |NAME=繰り返し_削除ID
10/16 19:15:04.120|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101504230-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101504230-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMyqE2AT
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMyqE2AT]
10/16 19:15:04.120|END         |
10/16 19:15:04.120|START       |NAME=ID抽出結果 
10/16 19:15:04.121|END         |
10/16 19:15:04.121|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 19:15:04.123|END         |
10/16 19:15:04.123|LOOP_END    |COUNT=1
10/16 19:15:04.123|BRANCH_END  |
10/16 19:15:04.123|BRANCH_END  |
10/16 19:15:04.123|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=11
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[11]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101504248-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101504248-00]
10/16 19:15:04.124|END         |
10/16 19:15:04.124|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 19:15:04.124|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101504248%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101504248%']
10/16 19:15:04.124|END         |
10/16 19:15:04.124|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 19:15:04.178|END         |
10/16 19:15:04.178|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 19:15:04.178|LOOP_START  |NAME=繰り返し_削除ID
10/16 19:15:04.178|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101504248-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101504248-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMyqJ2AT
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMyqJ2AT]
10/16 19:15:04.178|END         |
10/16 19:15:04.178|START       |NAME=ID抽出結果 
10/16 19:15:04.179|END         |
10/16 19:15:04.179|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 19:15:04.181|END         |
10/16 19:15:04.181|LOOP_END    |COUNT=1
10/16 19:15:04.181|BRANCH_END  |
10/16 19:15:04.181|BRANCH_END  |
10/16 19:15:04.181|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=12
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[12]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101504278-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101504278-00]
10/16 19:15:04.182|END         |
10/16 19:15:04.182|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 19:15:04.182|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101504278%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101504278%']
10/16 19:15:04.182|END         |
10/16 19:15:04.182|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 19:15:04.238|END         |
10/16 19:15:04.238|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 19:15:04.238|LOOP_START  |NAME=繰り返し_削除ID
10/16 19:15:04.238|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101504278-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101504278-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMyqN2AT
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMyqN2AT]
10/16 19:15:04.238|END         |
10/16 19:15:04.238|START       |NAME=ID抽出結果 
10/16 19:15:04.238|END         |
10/16 19:15:04.238|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 19:15:04.241|END         |
10/16 19:15:04.241|LOOP_END    |COUNT=1
10/16 19:15:04.241|BRANCH_END  |
10/16 19:15:04.241|BRANCH_END  |
10/16 19:15:04.241|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=13
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[13]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101504288-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101504288-00]
10/16 19:15:04.241|END         |
10/16 19:15:04.241|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 19:15:04.241|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101504288%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101504288%']
10/16 19:15:04.241|END         |
10/16 19:15:04.241|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 19:15:04.307|END         |
10/16 19:15:04.307|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 19:15:04.307|LOOP_START  |NAME=繰り返し_削除ID
10/16 19:15:04.307|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101504288-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101504288-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMyqP2AT
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMyqP2AT]
10/16 19:15:04.307|END         |
10/16 19:15:04.307|START       |NAME=ID抽出結果 
10/16 19:15:04.308|END         |
10/16 19:15:04.308|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 19:15:04.310|END         |
10/16 19:15:04.310|LOOP_END    |COUNT=1
10/16 19:15:04.310|BRANCH_END  |
10/16 19:15:04.310|BRANCH_END  |
10/16 19:15:04.310|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=14
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[14]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P213002171
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P213002171]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101603294-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101603294-00]
10/16 19:15:04.310|END         |
10/16 19:15:04.310|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 19:15:04.310|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101603294%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101603294%']
10/16 19:15:04.310|END         |
10/16 19:15:04.310|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[0]件のデータ読み取り(クエリー)に成功しました。
10/16 19:15:04.368|END         |
10/16 19:15:04.368|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=false
10/16 19:15:04.368|START       |NAME=ID抽出結果なし 
10/16 19:15:04.368|END         |
10/16 19:15:04.368|START       |NAME=中間1出力_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 19:15:04.371|END         |
10/16 19:15:04.371|BRANCH_END  |
10/16 19:15:04.371|BRANCH_END  |
10/16 19:15:04.371|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=15
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[15]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P213002167
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P213002167]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101603680-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101603680-00]
10/16 19:15:04.372|END         |
10/16 19:15:04.372|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 19:15:04.372|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101603680%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101603680%']
10/16 19:15:04.372|END         |
10/16 19:15:04.372|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 19:15:04.427|END         |
10/16 19:15:04.427|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 19:15:04.427|LOOP_START  |NAME=繰り返し_削除ID
10/16 19:15:04.427|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P213002167
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P213002167]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101603680-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101603680-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMz9c2AD
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMz9c2AD]
10/16 19:15:04.427|END         |
10/16 19:15:04.427|START       |NAME=ID抽出結果 
10/16 19:15:04.427|END         |
10/16 19:15:04.427|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 19:15:04.429|END         |
10/16 19:15:04.429|LOOP_END    |COUNT=1
10/16 19:15:04.429|BRANCH_END  |
10/16 19:15:04.429|BRANCH_END  |
10/16 19:15:04.429|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=16
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[16]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P212006AFD
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P212006AFD]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101603832-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101603832-00]
10/16 19:15:04.430|END         |
10/16 19:15:04.430|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 19:15:04.430|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101603832%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101603832%']
10/16 19:15:04.430|END         |
10/16 19:15:04.430|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 19:15:04.483|END         |
10/16 19:15:04.483|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 19:15:04.483|LOOP_START  |NAME=繰り返し_削除ID
10/16 19:15:04.483|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P212006AFD
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P212006AFD]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101603832-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101603832-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMzA22AL
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMzA22AL]
10/16 19:15:04.483|END         |
10/16 19:15:04.483|START       |NAME=ID抽出結果 
10/16 19:15:04.483|END         |
10/16 19:15:04.483|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 19:15:04.486|END         |
10/16 19:15:04.486|LOOP_END    |COUNT=1
10/16 19:15:04.486|BRANCH_END  |
10/16 19:15:04.486|BRANCH_END  |
10/16 19:15:04.486|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=17
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[17]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P212006ACF
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P212006ACF]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101603882-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101603882-00]
10/16 19:15:04.486|END         |
10/16 19:15:04.486|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 19:15:04.486|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101603882%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101603882%']
10/16 19:15:04.486|END         |
10/16 19:15:04.486|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 19:15:04.542|END         |
10/16 19:15:04.542|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 19:15:04.542|LOOP_START  |NAME=繰り返し_削除ID
10/16 19:15:04.542|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P212006ACF
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P212006ACF]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101603882-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101603882-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMzA82AL
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMzA82AL]
10/16 19:15:04.543|END         |
10/16 19:15:04.543|START       |NAME=ID抽出結果 
10/16 19:15:04.543|END         |
10/16 19:15:04.543|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 19:15:04.545|END         |
10/16 19:15:04.545|LOOP_END    |COUNT=1
10/16 19:15:04.545|BRANCH_END  |
10/16 19:15:04.545|BRANCH_END  |
10/16 19:15:04.545|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=18
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[18]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P212006ACF
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P212006ACF]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101603951-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101603951-00]
10/16 19:15:04.546|END         |
10/16 19:15:04.546|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 19:15:04.546|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101603951%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101603951%']
10/16 19:15:04.546|END         |
10/16 19:15:04.546|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[1]件のデータ読み取り(クエリー)に成功しました。
10/16 19:15:04.582|END         |
10/16 19:15:04.582|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=true
10/16 19:15:04.582|LOOP_START  |NAME=繰り返し_削除ID
10/16 19:15:04.582|START       |NAME=削除ID取得 
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P212006ACF
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P212006ACF]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101603951-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101603951-00]
--/-- --:--:--.---|VARIABLE    |NAME=カスタムオブジェクトID, VALUE=a2JGC00000KMzAV2A1
--/-- --:--:--.---|INFO        |カスタムオブジェクトID(String) 入力=[a2JGC00000KMzAV2A1]
10/16 19:15:04.582|END         |
10/16 19:15:04.582|START       |NAME=ID抽出結果 
10/16 19:15:04.582|END         |
10/16 19:15:04.582|START       |NAME=中間1出力_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 19:15:04.585|END         |
10/16 19:15:04.585|LOOP_END    |COUNT=1
10/16 19:15:04.585|BRANCH_END  |
10/16 19:15:04.585|BRANCH_END  |
10/16 19:15:04.585|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=19
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[19]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101603955-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101603955-00]
10/16 19:15:04.585|END         |
10/16 19:15:04.585|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 19:15:04.585|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101603955%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101603955%']
10/16 19:15:04.585|END         |
10/16 19:15:04.585|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[0]件のデータ読み取り(クエリー)に成功しました。
10/16 19:15:04.637|END         |
10/16 19:15:04.637|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=false
10/16 19:15:04.637|START       |NAME=ID抽出結果なし 
10/16 19:15:04.637|END         |
10/16 19:15:04.637|START       |NAME=中間1出力_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 19:15:04.640|END         |
10/16 19:15:04.640|BRANCH_END  |
10/16 19:15:04.640|BRANCH_END  |
10/16 19:15:04.640|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=20
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[20]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101603956-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101603956-00]
10/16 19:15:04.640|END         |
10/16 19:15:04.640|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 19:15:04.640|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101603956%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101603956%']
10/16 19:15:04.640|END         |
10/16 19:15:04.640|START       |NAME=オーダ進捗_ID抽出 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[0]件のデータ読み取り(クエリー)に成功しました。
10/16 19:15:04.692|END         |
10/16 19:15:04.692|BRANCH_START|NAME=ID抽出結果判定
--/-- --:--:--.---|EVALUATION  |NAME=IDあり, RESULT=false
10/16 19:15:04.692|START       |NAME=ID抽出結果なし 
10/16 19:15:04.693|END         |
10/16 19:15:04.693|START       |NAME=中間1出力_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 19:15:04.695|END         |
10/16 19:15:04.695|BRANCH_END  |
10/16 19:15:04.695|BRANCH_END  |
10/16 19:15:04.695|START       |NAME=必須chk・値取得 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=0
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ作業用, VALUE=
--/-- --:--:--.---|INFO        |メッセージ作業用(String) 入力=[]
--/-- --:--:--.---|VARIABLE    |NAME=読込行番号, VALUE=21
--/-- --:--:--.---|INFO        |読込行番号(int) 入力=[21]
--/-- --:--:--.---|VARIABLE    |NAME=商談コード, VALUE=P241432304
--/-- --:--:--.---|INFO        |商談コード(String) 入力=[P241432304]
--/-- --:--:--.---|VARIABLE    |NAME=オーダID, VALUE=BF24101603957-00
--/-- --:--:--.---|INFO        |オーダID(String) 入力=[BF24101603957-00]
10/16 19:15:04.695|END         |
10/16 19:15:04.695|BRANCH_START|NAME=必須チェック結果
--/-- --:--:--.---|EVALUATION  |NAME=必須未入力, RESULT=false
10/16 19:15:04.695|START       |NAME=削除条件作成 
--/-- --:--:--.---|VARIABLE    |NAME=検索条件作業用, VALUE=Name LIKE 'BF24101603957%'
--/-- --:--:--.---|INFO        |検索条件作業用(String) 入力=[Name LIKE 'BF24101603957%']
