10/17 05:55:00.476|EXEC_START  |
10/17 05:55:04.358|END         |
10/17 05:55:04.358|BRANCH_END  |
10/17 05:55:04.358|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001129852587
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001129852587]
10/17 05:55:04.358|END         |
10/17 05:55:04.358|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001437048825
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001437048825]
10/17 05:55:04.358|END         |
10/17 05:55:04.358|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.358|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.360|END         |
10/17 05:55:04.360|BRANCH_END  |
10/17 05:55:04.360|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001437048825
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001437048825]
10/17 05:55:04.360|END         |
10/17 05:55:04.360|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001155741732
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001155741732]
10/17 05:55:04.360|END         |
10/17 05:55:04.360|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.360|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.365|END         |
10/17 05:55:04.365|BRANCH_END  |
10/17 05:55:04.365|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001155741732
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001155741732]
10/17 05:55:04.365|END         |
10/17 05:55:04.365|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001389799622
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001389799622]
10/17 05:55:04.365|END         |
10/17 05:55:04.365|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.365|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.367|END         |
10/17 05:55:04.367|BRANCH_END  |
10/17 05:55:04.367|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001389799622
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001389799622]
10/17 05:55:04.368|END         |
10/17 05:55:04.368|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001260525784
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001260525784]
10/17 05:55:04.368|END         |
10/17 05:55:04.368|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.368|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.372|END         |
10/17 05:55:04.372|BRANCH_END  |
10/17 05:55:04.372|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001260525784
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001260525784]
10/17 05:55:04.372|END         |
10/17 05:55:04.372|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001116771709
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001116771709]
10/17 05:55:04.372|END         |
10/17 05:55:04.372|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.372|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.376|END         |
10/17 05:55:04.376|BRANCH_END  |
10/17 05:55:04.376|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001116771709
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001116771709]
10/17 05:55:04.376|END         |
10/17 05:55:04.376|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001226665578
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001226665578]
10/17 05:55:04.376|END         |
10/17 05:55:04.376|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.376|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.379|END         |
10/17 05:55:04.380|BRANCH_END  |
10/17 05:55:04.380|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001226665578
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001226665578]
10/17 05:55:04.380|END         |
10/17 05:55:04.380|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001163150946
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001163150946]
10/17 05:55:04.380|END         |
10/17 05:55:04.380|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.380|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.386|END         |
10/17 05:55:04.386|BRANCH_END  |
10/17 05:55:04.386|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001163150946
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001163150946]
10/17 05:55:04.386|END         |
10/17 05:55:04.386|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001213079234
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001213079234]
10/17 05:55:04.386|END         |
10/17 05:55:04.386|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.386|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.389|END         |
10/17 05:55:04.389|BRANCH_END  |
10/17 05:55:04.389|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001213079234
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001213079234]
10/17 05:55:04.389|END         |
10/17 05:55:04.389|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001197803832
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001197803832]
10/17 05:55:04.389|END         |
10/17 05:55:04.389|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.389|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.392|END         |
10/17 05:55:04.392|BRANCH_END  |
10/17 05:55:04.392|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001197803832
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001197803832]
10/17 05:55:04.392|END         |
10/17 05:55:04.392|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001165161506
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001165161506]
10/17 05:55:04.392|END         |
10/17 05:55:04.392|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.392|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.395|END         |
10/17 05:55:04.395|BRANCH_END  |
10/17 05:55:04.395|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001165161506
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001165161506]
10/17 05:55:04.395|END         |
10/17 05:55:04.395|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001319526632
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001319526632]
10/17 05:55:04.395|END         |
10/17 05:55:04.395|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.395|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.398|END         |
10/17 05:55:04.398|BRANCH_END  |
10/17 05:55:04.398|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001319526632
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001319526632]
10/17 05:55:04.398|END         |
10/17 05:55:04.398|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001372256651
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001372256651]
10/17 05:55:04.398|END         |
10/17 05:55:04.398|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.398|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.401|END         |
10/17 05:55:04.401|BRANCH_END  |
10/17 05:55:04.401|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001372256651
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001372256651]
10/17 05:55:04.401|END         |
10/17 05:55:04.401|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000008766793
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000008766793]
10/17 05:55:04.401|END         |
10/17 05:55:04.401|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.401|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.404|END         |
10/17 05:55:04.404|BRANCH_END  |
10/17 05:55:04.404|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000008766793
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000008766793]
10/17 05:55:04.404|END         |
10/17 05:55:04.404|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001458724234
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001458724234]
10/17 05:55:04.404|END         |
10/17 05:55:04.404|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.404|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.407|END         |
10/17 05:55:04.407|BRANCH_END  |
10/17 05:55:04.407|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001458724234
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001458724234]
10/17 05:55:04.407|END         |
10/17 05:55:04.407|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001238893228
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001238893228]
10/17 05:55:04.407|END         |
10/17 05:55:04.407|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.407|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.410|END         |
10/17 05:55:04.410|BRANCH_END  |
10/17 05:55:04.410|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001238893228
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001238893228]
10/17 05:55:04.410|END         |
10/17 05:55:04.410|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001208419151
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001208419151]
10/17 05:55:04.410|END         |
10/17 05:55:04.410|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.410|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.412|END         |
10/17 05:55:04.412|BRANCH_END  |
10/17 05:55:04.412|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001208419151
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001208419151]
10/17 05:55:04.412|END         |
10/17 05:55:04.412|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000003962335
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000003962335]
10/17 05:55:04.412|END         |
10/17 05:55:04.412|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.412|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.415|END         |
10/17 05:55:04.415|BRANCH_END  |
10/17 05:55:04.415|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000003962335
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000003962335]
10/17 05:55:04.415|END         |
10/17 05:55:04.415|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001432240774
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001432240774]
10/17 05:55:04.415|END         |
10/17 05:55:04.415|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.415|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.417|END         |
10/17 05:55:04.417|BRANCH_END  |
10/17 05:55:04.417|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001432240774
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001432240774]
10/17 05:55:04.417|END         |
10/17 05:55:04.417|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001329049039
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001329049039]
10/17 05:55:04.417|END         |
10/17 05:55:04.417|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.417|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.420|END         |
10/17 05:55:04.420|BRANCH_END  |
10/17 05:55:04.420|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001329049039
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001329049039]
10/17 05:55:04.420|END         |
10/17 05:55:04.420|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001435668438
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001435668438]
10/17 05:55:04.420|END         |
10/17 05:55:04.420|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.420|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.423|END         |
10/17 05:55:04.423|BRANCH_END  |
10/17 05:55:04.423|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001435668438
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001435668438]
10/17 05:55:04.423|END         |
10/17 05:55:04.423|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001128765338
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001128765338]
10/17 05:55:04.423|END         |
10/17 05:55:04.423|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.423|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.425|END         |
10/17 05:55:04.425|BRANCH_END  |
10/17 05:55:04.425|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001128765338
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001128765338]
10/17 05:55:04.425|END         |
10/17 05:55:04.425|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001209095217
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001209095217]
10/17 05:55:04.425|END         |
10/17 05:55:04.425|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.425|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.428|END         |
10/17 05:55:04.428|BRANCH_END  |
10/17 05:55:04.428|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001209095217
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001209095217]
10/17 05:55:04.428|END         |
10/17 05:55:04.428|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001128765338
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001128765338]
10/17 05:55:04.428|END         |
10/17 05:55:04.428|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.428|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.430|END         |
10/17 05:55:04.430|BRANCH_END  |
10/17 05:55:04.430|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001128765338
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001128765338]
10/17 05:55:04.431|END         |
10/17 05:55:04.431|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001239203422
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001239203422]
10/17 05:55:04.431|END         |
10/17 05:55:04.431|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.431|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.433|END         |
10/17 05:55:04.433|BRANCH_END  |
10/17 05:55:04.433|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001239203422
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001239203422]
10/17 05:55:04.433|END         |
10/17 05:55:04.433|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000004231922
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000004231922]
10/17 05:55:04.433|END         |
10/17 05:55:04.433|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.433|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.436|END         |
10/17 05:55:04.436|BRANCH_END  |
10/17 05:55:04.436|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000004231922
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000004231922]
10/17 05:55:04.436|END         |
10/17 05:55:04.436|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001141869877
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001141869877]
10/17 05:55:04.436|END         |
10/17 05:55:04.436|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.436|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.438|END         |
10/17 05:55:04.438|BRANCH_END  |
10/17 05:55:04.438|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001141869877
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001141869877]
10/17 05:55:04.439|END         |
10/17 05:55:04.439|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001325033209
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001325033209]
10/17 05:55:04.439|END         |
10/17 05:55:04.439|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.439|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.441|END         |
10/17 05:55:04.441|BRANCH_END  |
10/17 05:55:04.441|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001325033209
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001325033209]
10/17 05:55:04.441|END         |
10/17 05:55:04.441|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001170323425
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001170323425]
10/17 05:55:04.441|END         |
10/17 05:55:04.441|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.441|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.444|END         |
10/17 05:55:04.444|BRANCH_END  |
10/17 05:55:04.444|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001170323425
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001170323425]
10/17 05:55:04.444|END         |
10/17 05:55:04.444|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000002443614
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000002443614]
10/17 05:55:04.444|END         |
10/17 05:55:04.444|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.444|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.446|END         |
10/17 05:55:04.446|BRANCH_END  |
10/17 05:55:04.446|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000002443614
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000002443614]
10/17 05:55:04.446|END         |
10/17 05:55:04.447|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001170323425
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001170323425]
10/17 05:55:04.447|END         |
10/17 05:55:04.447|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.447|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.450|END         |
10/17 05:55:04.450|BRANCH_END  |
10/17 05:55:04.450|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001170323425
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001170323425]
10/17 05:55:04.450|END         |
10/17 05:55:04.450|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001468770238
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001468770238]
10/17 05:55:04.450|END         |
10/17 05:55:04.450|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:04.450|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:04.453|END         |
10/17 05:55:04.453|BRANCH_END  |
10/17 05:55:04.453|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001468770238
