10/17 05:51:00.441|EXEC_START  |
10/17 05:51:02.889|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001105936225
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001105936225]
10/17 05:51:02.889|END         |
10/17 05:51:02.889|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.889|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.892|END         |
10/17 05:51:02.892|BRANCH_END  |
10/17 05:51:02.892|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001105936225
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001105936225]
10/17 05:51:02.892|END         |
10/17 05:51:02.892|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001420069660
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001420069660]
10/17 05:51:02.892|END         |
10/17 05:51:02.892|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.892|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.895|END         |
10/17 05:51:02.895|BRANCH_END  |
10/17 05:51:02.895|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001420069660
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001420069660]
10/17 05:51:02.895|END         |
10/17 05:51:02.895|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001113943277
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001113943277]
10/17 05:51:02.895|END         |
10/17 05:51:02.895|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.895|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.898|END         |
10/17 05:51:02.898|BRANCH_END  |
10/17 05:51:02.898|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001113943277
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001113943277]
10/17 05:51:02.898|END         |
10/17 05:51:02.898|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001469053798
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001469053798]
10/17 05:51:02.898|END         |
10/17 05:51:02.898|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.898|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.901|END         |
10/17 05:51:02.901|BRANCH_END  |
10/17 05:51:02.901|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001469053798
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001469053798]
10/17 05:51:02.901|END         |
10/17 05:51:02.901|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001130571675
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001130571675]
10/17 05:51:02.901|END         |
10/17 05:51:02.901|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.901|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.903|END         |
10/17 05:51:02.903|BRANCH_END  |
10/17 05:51:02.903|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001130571675
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001130571675]
10/17 05:51:02.903|END         |
10/17 05:51:02.903|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001232163631
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001232163631]
10/17 05:51:02.904|END         |
10/17 05:51:02.904|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.904|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.906|END         |
10/17 05:51:02.906|BRANCH_END  |
10/17 05:51:02.906|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001232163631
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001232163631]
10/17 05:51:02.906|END         |
10/17 05:51:02.906|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001100656586
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001100656586]
10/17 05:51:02.906|END         |
10/17 05:51:02.906|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.906|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.909|END         |
10/17 05:51:02.909|BRANCH_END  |
10/17 05:51:02.909|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001100656586
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001100656586]
10/17 05:51:02.909|END         |
10/17 05:51:02.909|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001155383413
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001155383413]
10/17 05:51:02.909|END         |
10/17 05:51:02.909|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.909|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.912|END         |
10/17 05:51:02.912|BRANCH_END  |
10/17 05:51:02.912|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001155383413
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001155383413]
10/17 05:51:02.912|END         |
10/17 05:51:02.912|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001100656586
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001100656586]
10/17 05:51:02.912|END         |
10/17 05:51:02.912|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.912|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.915|END         |
10/17 05:51:02.915|BRANCH_END  |
10/17 05:51:02.915|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001100656586
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001100656586]
10/17 05:51:02.915|END         |
10/17 05:51:02.915|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001100656586
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001100656586]
10/17 05:51:02.915|END         |
10/17 05:51:02.915|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=false
10/17 05:51:02.915|BRANCH_END  |
10/17 05:51:02.915|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001100656586
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001100656586]
10/17 05:51:02.915|END         |
10/17 05:51:02.915|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001470886910
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001470886910]
10/17 05:51:02.915|END         |
10/17 05:51:02.915|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.915|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.918|END         |
10/17 05:51:02.918|BRANCH_END  |
10/17 05:51:02.918|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001470886910
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001470886910]
10/17 05:51:02.918|END         |
10/17 05:51:02.918|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001472931281
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001472931281]
10/17 05:51:02.918|END         |
10/17 05:51:02.918|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.918|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.920|END         |
10/17 05:51:02.920|BRANCH_END  |
10/17 05:51:02.920|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001472931281
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001472931281]
10/17 05:51:02.920|END         |
10/17 05:51:02.920|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001472931281
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001472931281]
10/17 05:51:02.921|END         |
10/17 05:51:02.921|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=false
10/17 05:51:02.921|BRANCH_END  |
10/17 05:51:02.921|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001472931281
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001472931281]
10/17 05:51:02.921|END         |
10/17 05:51:02.921|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001205148955
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001205148955]
10/17 05:51:02.921|END         |
10/17 05:51:02.921|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.921|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.923|END         |
10/17 05:51:02.923|BRANCH_END  |
10/17 05:51:02.923|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001205148955
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001205148955]
10/17 05:51:02.923|END         |
10/17 05:51:02.923|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001317803360
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001317803360]
10/17 05:51:02.923|END         |
10/17 05:51:02.923|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.923|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.926|END         |
10/17 05:51:02.926|BRANCH_END  |
10/17 05:51:02.926|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001317803360
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001317803360]
10/17 05:51:02.926|END         |
10/17 05:51:02.926|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001317803360
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001317803360]
10/17 05:51:02.926|END         |
10/17 05:51:02.926|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=false
10/17 05:51:02.926|BRANCH_END  |
10/17 05:51:02.926|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001317803360
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001317803360]
10/17 05:51:02.926|END         |
10/17 05:51:02.926|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000000130257
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000000130257]
10/17 05:51:02.926|END         |
10/17 05:51:02.926|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.926|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.929|END         |
10/17 05:51:02.929|BRANCH_END  |
10/17 05:51:02.929|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000000130257
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000000130257]
10/17 05:51:02.929|END         |
10/17 05:51:02.929|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001306033198
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001306033198]
10/17 05:51:02.929|END         |
10/17 05:51:02.929|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.929|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.932|END         |
10/17 05:51:02.932|BRANCH_END  |
10/17 05:51:02.932|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001306033198
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001306033198]
10/17 05:51:02.932|END         |
10/17 05:51:02.932|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001130571675
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001130571675]
10/17 05:51:02.932|END         |
10/17 05:51:02.932|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.932|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.935|END         |
10/17 05:51:02.935|BRANCH_END  |
10/17 05:51:02.935|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001130571675
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001130571675]
10/17 05:51:02.935|END         |
10/17 05:51:02.935|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001334095687
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001334095687]
10/17 05:51:02.935|END         |
10/17 05:51:02.935|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.935|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.938|END         |
10/17 05:51:02.938|BRANCH_END  |
10/17 05:51:02.938|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001334095687
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001334095687]
10/17 05:51:02.938|END         |
10/17 05:51:02.938|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001113943277
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001113943277]
10/17 05:51:02.938|END         |
10/17 05:51:02.938|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.938|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.941|END         |
10/17 05:51:02.941|BRANCH_END  |
10/17 05:51:02.941|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001113943277
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001113943277]
10/17 05:51:02.941|END         |
10/17 05:51:02.941|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001232163631
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001232163631]
10/17 05:51:02.941|END         |
10/17 05:51:02.941|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.941|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.944|END         |
10/17 05:51:02.944|BRANCH_END  |
10/17 05:51:02.944|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001232163631
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001232163631]
10/17 05:51:02.944|END         |
10/17 05:51:02.944|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001452652588
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001452652588]
10/17 05:51:02.944|END         |
10/17 05:51:02.944|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.944|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.946|END         |
10/17 05:51:02.946|BRANCH_END  |
10/17 05:51:02.946|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001452652588
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001452652588]
10/17 05:51:02.946|END         |
10/17 05:51:02.946|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001113943277
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001113943277]
10/17 05:51:02.946|END         |
10/17 05:51:02.946|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.946|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.948|END         |
10/17 05:51:02.948|BRANCH_END  |
10/17 05:51:02.948|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001113943277
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001113943277]
10/17 05:51:02.948|END         |
10/17 05:51:02.948|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001327161436
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001327161436]
10/17 05:51:02.948|END         |
10/17 05:51:02.948|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.948|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.950|END         |
10/17 05:51:02.950|BRANCH_END  |
10/17 05:51:02.950|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001327161436
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001327161436]
10/17 05:51:02.950|END         |
10/17 05:51:02.950|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001306136332
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001306136332]
10/17 05:51:02.950|END         |
10/17 05:51:02.950|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.950|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.953|END         |
10/17 05:51:02.953|BRANCH_END  |
10/17 05:51:02.953|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001306136332
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001306136332]
10/17 05:51:02.953|END         |
10/17 05:51:02.953|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001452652588
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001452652588]
10/17 05:51:02.953|END         |
10/17 05:51:02.953|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.953|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.955|END         |
10/17 05:51:02.955|BRANCH_END  |
10/17 05:51:02.955|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001452652588
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001452652588]
10/17 05:51:02.955|END         |
10/17 05:51:02.955|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001334095687
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001334095687]
10/17 05:51:02.955|END         |
10/17 05:51:02.955|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.955|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.957|END         |
10/17 05:51:02.957|BRANCH_END  |
10/17 05:51:02.957|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001334095687
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001334095687]
10/17 05:51:02.957|END         |
10/17 05:51:02.957|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001334095687
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001334095687]
10/17 05:51:02.957|END         |
10/17 05:51:02.957|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=false
10/17 05:51:02.957|BRANCH_END  |
10/17 05:51:02.957|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001334095687
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001334095687]
10/17 05:51:02.957|END         |
10/17 05:51:02.957|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000009861425
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000009861425]
10/17 05:51:02.957|END         |
10/17 05:51:02.957|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.957|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.959|END         |
10/17 05:51:02.959|BRANCH_END  |
10/17 05:51:02.959|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000009861425
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000009861425]
10/17 05:51:02.959|END         |
10/17 05:51:02.959|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001452652588
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001452652588]
10/17 05:51:02.959|END         |
10/17 05:51:02.959|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.959|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.961|END         |
10/17 05:51:02.961|BRANCH_END  |
10/17 05:51:02.961|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001452652588
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001452652588]
10/17 05:51:02.961|END         |
10/17 05:51:02.961|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001306136332
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001306136332]
10/17 05:51:02.961|END         |
10/17 05:51:02.961|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:02.961|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:02.963|END         |
10/17 05:51:02.963|BRANCH_END  |
10/17 05:51:02.963|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001306136332
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001306136332]
10/17 05:51:02.963|END         |
